Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.04,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,39.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,14.00
409.4020,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.68,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
409.8460,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7646.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.46,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,16.00
410.2740,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.00,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,17.00
410.7050,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7647.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.39,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,19.00
411.1380,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,832.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,0.54,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,40.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
411.5660,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7648.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,1.62,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,41.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,18.00
412.0160,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.29,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,13.00
412.4630,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,194.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7649.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.80,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,40.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,12.00
412.9080,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,39.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,10.00
413.3420,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,828.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,1.04,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,40.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,13.00
413.7730,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7650.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,39.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,10.00
414.2020,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.00,0.00,40.00,13.00
414.6470,87.00,193.00,83.00,0.13,13.00,0.00,830.00,0.01,0.00,31.77,7651.00,122880.00,0.55,0.00,40.00,13.00
