Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.00,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,9.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
15.5470,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1770,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12610.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,0.51,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,13.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.1780,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12611.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,1.16,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
16.8040,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.80,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4340,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
17.4350,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0620,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12612.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.69,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,16.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.0630,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.21,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,17.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
18.6910,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12613.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,0.13,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,35.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,15.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
19.4200,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
19.4210,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12614.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12615.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12615.00,122880.00,1.45,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12615.00,122880.00,0.00,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12615.00,122880.00,0.00,0.00,37.00,19.00,51.99,23.00,170.28,3.95,170.28
20.0490,75.00,118.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12615.00,122880.00,0.00,0.00,36.00,19.00,51.99,23.00,170.28,3.95,170.28
