Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,12.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,13.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,13.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,19.00
42.7910,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,77.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,833.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,3.21,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,28470.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3013.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,1.25,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,27.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,17.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,20.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,20.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,24.73
43.6830,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,174.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.01,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,4.13,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,27317.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3014.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,0.00,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,31.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,14.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,22.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,25.76
44.5590,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,830.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,7.33,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26837.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3015.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,1.39,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,33.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,17.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,25.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,28.73
45.4210,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,828.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,8.82,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,26349.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3016.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3017.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3017.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
46.3810,87.00,173.00,76.00,0.00,9.05,0.01,826.00,5.16,25898.00,0.00,0.00,32.55,3017.00,0.00,0.00,31.00,7.00,45.99,26.00,179.65,3.95,27.00,27.00,12.00,0.01,-0.01,0.00,29.88
