Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,30.00,5.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,5.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,4.02,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,2.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,2.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,7.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,2.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,3.21,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.59
247.7970,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.45,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.03,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,1306.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,-23.00,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,59190.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29542.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,0.00,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,22.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,6.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,3.99,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4920,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,0.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,0.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,5.00,0.01,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.01,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,0.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,0.01,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.32
248.4930,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.40,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,976.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,4.36,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,48966.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,1.06,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,25.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,17.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,4.01,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,17.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,17.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,24.38,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.34
249.1530,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.37,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.02,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,827.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.20,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,39929.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29543.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,2.78,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,23.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,18.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8160,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.99,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,26.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,4.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,3.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,34.23,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.28
249.8170,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.35,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.33,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.33,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.33,22.06,0.01,830.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
250.4950,83.00,251.00,51.00,0.33,22.06,0.01,832.00,14.31,35058.00,0.00,0.00,32.58,29544.00,1.49,0.00,32.00,12.00,35.99,20.00,191.12,3.98,25.00,25.00,5.00,0.12,-0.01,0.00,35.03,1.34
