Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27076.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27076.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27076.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27076.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,1.17,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,35.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,39.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
69.6290,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,69.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.33,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,14.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3080,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,38.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
70.3090,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,830.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27077.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.44,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,36.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,13.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,39.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.0020,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.0030,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,16.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,828.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27078.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,35.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,40.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,40.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
71.6810,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,831.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,7.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,38.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,39.00,38.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
72.3600,37.00,70.00,15.00,0.00,19.59,0.00,832.00,0.01,0.00,31.82,27079.00,122720.00,0.00,0.00,36.00,8.00,49.99,16.00,175.81,3.99,175.81,39.00,39.00,504.93,0.00,0.00
