Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
265.5070,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27756.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.00,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,32.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,11.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,29.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.2350,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,834.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27757.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.06,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,33.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,12.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,28.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
266.9160,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5770,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5770,76.00,236.00,46.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5770,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5770,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,9.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,29.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,29.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
267.5780,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,236.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,830.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27758.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.00,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.96,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,27.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.2400,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.2410,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.2410,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,832.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27759.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27760.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
268.9180,76.00,235.00,45.00,0.10,20.02,0.00,828.00,0.01,0.00,31.82,27760.00,122720.00,0.22,0.00,32.00,8.00,50.99,21.00,176.13,3.95,176.13,28.00,28.00,504.93,0.00,0.00
